source,category,gender,age_unit,age,l,m,s,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1500,1,103.4842,0.042099999999999999,90.414000000000001,94.771000000000001,99.128,103.48399999999999,107.84099999999999,112.19799999999999,116.554
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1501,1,103.5034,0.042110000000000002,90.427999999999997,94.786000000000001,99.144999999999996,103.503,107.86199999999999,112.22,116.57899999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1502,1,103.52249999999999,0.042110000000000002,90.444999999999993,94.804000000000002,99.162999999999997,103.52200000000001,107.88200000000001,112.241,116.6
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1503,1,103.54170000000001,0.042119999999999998,90.457999999999998,94.819000000000003,99.180999999999997,103.542,107.90300000000001,112.264,116.625
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1504,1,103.5608,0.042119999999999998,90.474999999999994,94.837000000000003,99.198999999999998,103.56100000000001,107.923,112.285,116.64700000000001
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1505,1,103.58,0.042119999999999998,90.492000000000004,94.853999999999999,99.216999999999999,103.58,107.943,112.306,116.66800000000001
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1506,1,103.59910000000001,0.042130000000000001,90.504999999999995,94.87,99.233999999999995,103.599,107.964,112.328,116.693
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1507,1,103.6183,0.042130000000000001,90.522000000000006,94.887,99.253,103.61799999999999,107.98399999999999,112.349,116.715
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1508,1,103.6374,0.042139999999999997,90.536000000000001,94.903000000000006,99.27,103.637,108.005,112.372,116.739
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1509,1,103.65649999999999,0.042139999999999997,90.552000000000007,94.92,99.287999999999997,103.65600000000001,108.02500000000001,112.393,116.761
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1510,1,103.6756,0.04215,90.566000000000003,94.936000000000007,99.305999999999997,103.676,108.04600000000001,112.41500000000001,116.785
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1511,1,103.6947,0.04215,90.582999999999998,94.953000000000003,99.323999999999998,103.69499999999999,108.065,112.43600000000001,116.807
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1512,1,103.71380000000001,0.042160000000000003,90.596000000000004,94.968999999999994,99.340999999999994,103.714,108.086,112.459,116.83199999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1513,1,103.7329,0.042160000000000003,90.613,94.986000000000004,99.36,103.733,108.10599999999999,112.48,116.85299999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1514,1,103.752,0.042160000000000003,90.629000000000005,95.004000000000005,99.378,103.752,108.126,112.5,116.875
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1515,1,103.7711,0.042169999999999999,90.643000000000001,95.019000000000005,99.394999999999996,103.771,108.14700000000001,112.523,116.899
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1516,1,103.7902,0.042169999999999999,90.66,95.037000000000006,99.412999999999997,103.79,108.167,112.544,116.92100000000001
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1517,1,103.8092,0.042180000000000002,90.673000000000002,95.052000000000007,99.430999999999997,103.809,108.188,112.56699999999999,116.94499999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1518,1,103.8283,0.042180000000000002,90.69,95.069000000000003,99.448999999999998,103.828,108.208,112.587,116.967
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1519,1,103.8473,0.042189999999999998,90.703000000000003,95.084999999999994,99.465999999999994,103.84699999999999,108.229,112.61,116.991
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1520,1,103.8664,0.042189999999999998,90.72,95.102000000000004,99.483999999999995,103.866,108.249,112.631,117.01300000000001
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1521,1,103.8854,0.042200000000000001,90.733999999999995,95.117000000000004,99.501000000000005,103.88500000000001,108.26900000000001,112.65300000000001,117.03700000000001
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1522,1,103.9045,0.042200000000000001,90.75,95.135000000000005,99.52,103.904,108.289,112.67400000000001,117.059
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1523,1,103.9235,0.042200000000000001,90.766999999999996,95.152000000000001,99.537999999999997,103.92400000000001,108.309,112.69499999999999,117.08
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1524,1,103.9425,0.042209999999999998,90.78,95.168000000000006,99.555000000000007,103.94199999999999,108.33,112.717,117.105
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1525,1,103.9616,0.042209999999999998,90.796999999999997,95.185000000000002,99.572999999999993,103.962,108.35,112.738,117.126
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1526,1,103.9806,0.042220000000000001,90.81,95.2,99.590999999999994,103.98099999999999,108.371,112.761,117.151
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1527,1,103.9996,0.042220000000000001,90.826999999999998,95.218000000000004,99.608999999999995,104,108.39,112.78100000000001,117.172
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1528,1,104.01860000000001,0.042229999999999997,90.84,95.233000000000004,99.626000000000005,104.01900000000001,108.411,112.804,117.197
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1529,1,104.0376,0.042229999999999997,90.856999999999999,95.251000000000005,99.644000000000005,104.038,108.431,112.825,117.218
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1530,1,104.0565,0.04224,90.87,95.266000000000005,99.661000000000001,104.056,108.452,112.84699999999999,117.24299999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1531,1,104.07550000000001,0.04224,90.887,95.283000000000001,99.679000000000002,104.07599999999999,108.47199999999999,112.86799999999999,117.264
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1532,1,104.0945,0.04224,90.903999999999996,95.301000000000002,99.697999999999993,104.09399999999999,108.491,112.88800000000001,117.285
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1533,1,104.1135,0.042250000000000003,90.917000000000002,95.316000000000003,99.715000000000003,104.114,108.512,112.911,117.31
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1534,1,104.1324,0.042250000000000003,90.933999999999997,95.332999999999998,99.733000000000004,104.13200000000001,108.532,112.932,117.331
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1535,1,104.1514,0.042259999999999999,90.947000000000003,95.349000000000004,99.75,104.151,108.553,112.95399999999999,117.35599999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1536,1,104.1703,0.042259999999999999,90.963999999999999,95.366,99.768000000000001,104.17,108.57299999999999,112.97499999999999,117.377
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1537,1,104.1893,0.042270000000000002,90.977000000000004,95.381,99.784999999999997,104.18899999999999,108.593,112.997,117.402
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1538,1,104.20820000000001,0.042270000000000002,90.994,95.397999999999996,99.802999999999997,104.208,108.613,113.018,117.423
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1539,1,104.22709999999999,0.042270000000000002,91.01,95.415999999999997,99.820999999999998,104.227,108.633,113.038,117.444
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1540,1,104.2461,0.042279999999999998,91.024000000000001,95.430999999999997,99.838999999999999,104.246,108.654,113.06100000000001,117.46899999999999
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1541,1,104.265,0.042279999999999998,91.04,95.447999999999993,99.856999999999999,104.265,108.673,113.08199999999999,117.49
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1542,1,104.2839,0.042290000000000001,91.052999999999997,95.463999999999999,99.873999999999995,104.28400000000001,108.694,113.104,117.514
https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-girls-zscore-expanded-tables.xlsx,expanded,female,day,1543,1,104.3028,0.042290000000000001,91.07,95.480999999999995,99.891999999999996,104.303,108.714,113.125,117.536
